drift,raw_acc,sig_acc,iso_acc,raw_conf,sig_conf,iso_conf,raw_ent,sig_ent,iso_ent
0.0,0.9994908886626171,0.9995084442259752,0.9994908886626171,0.9994010041782241,0.9994774068539198,0.9993553538382746,0.002278866304066771,0.0041119072577247215,0.003196639778434654
0.2,0.999420666409185,0.999403110845827,0.999403110845827,0.9990713106983603,0.999452962769689,0.9991863228894518,0.0039254408906236535,0.004177538158555904,0.004087771842861116
0.5,0.9993504441557529,0.9993679997191109,0.9993504441557529,0.9983034303570801,0.9994297785897581,0.9987241783804296,0.008086895477844408,0.004257731424147915,0.006525264846702096
1.0,0.9991222218320986,0.9991748885221726,0.9991397773954567,0.9954395035286682,0.9993652987992391,0.9967524457600647,0.023105763242029766,0.004538058400379418,0.01707505582420344
